CustID,Age,Province,Years,CreditLimit,Payment,Min_payment,Ndefault,Balance,Balance_Freq,N_purchases,LastPurchase,MaxPurchase,Inst_purchase,Advance,Count_Advance_Tx,Purchase_Freq,Installment_Freq,Advance_Freq,Pct_full_payment
1070,30,Bangkok,6,85000,15828.86402,6107.58681,0,24144.3578,1,12,6894,6894,0,6939.65385,1,0,0.25,3,0
1071,33,Nontaburi,6,85000,994.56136,214.97533,0,23.86716,0.454545,12,1150,0,1150,0,1,0.916667,0,0,0
1072,35,Bangkok,6,85000,24115.75976,47161.85183,1,54235.76453,1,40,16725.5,1078.9,15646.6,16608.22343,1,1,0.166667,9,0
1073,27,Bangkok,6,85000,6945.94504,2016.79842,0,8115.64879,1,12,5580.8,4920.4,660.4,0,0.583333,0.166667,0,0,0
1074,22,Chaingmai,6,85000,54673.75109,21350.3681,0,80308.72986,1,0,0,0,0,29425.73907,0,0,0.833333,50,0
1075,20,Nontaburi,6,85000,4448.09305,1428.18479,0,213.2716,1,19,3097.4,0,3097.4,0,1,1,0,0,0.454545
1076,22,Bangkok,6,85000,8445.91086,10636.96942,1,34814.00783,1,2,1880,1880,0,16487.89496,0.166667,0,0.416667,10,0
1077,26,Bangkok,6,85000,9979.29231,6426.22594,0,27090.99711,1,3,3549.2,3549.2,0,2044.92969,0.25,0,0.416667,6,0
1078,20,Nontaburi,6,85000,5002.51341,1716.01056,0,440.81566,1,11,5032.5,0,5032.5,0,0.916667,0.833333,0,0,1
1079,30,Chaingmai,6,85000,56930.80357,10584.32256,0,29729.31391,1,3,605.4,0,605.4,5930.315226,0.25,0.166667,0.083333,1,0
1080,47,Chaingmai,6,85000,18913.04756,18297.24497,1,77764.369,1,1,1073.3,1073.3,0,20425.39148,0.083333,0,0.333333,7,0
1081,37,Chaingmai,6,85000,18161.95475,16594.04676,1,72931.08794,1,0,0,0,0,11265.1892,0,0,0.333333,4,0
1082,34,Bangkok,6,85000,10259.16057,4779.07704,0,21460.05518,0.909091,10,4698.3,4698.3,0,0,0.818182,0,0,0,0
1083,22,Chaingmai,6,85000,83421.87656,9971.96,0,40131.83067,1,54,25917.7,19560.9,6356.8,8624.852958,1,1,0.25,4,0.083333
1084,35,Bangkok,6,85000,15078.63241,16154.36709,1,60451.92228,1,0,0,0,0,15773.95868,0,0,0.666667,17,0
1085,27,Bangkok,6,85000,14171.6906,14251.92934,0,62094.88896,1,0,0,0,0,22045.88884,0,0,0.166667,3,0
1086,43,Bangkok,6,85000,33889.4577,5672.91789,0,26943.54265,1,0,0,0,0,22268.80126,0,0,0.75,36,0
1087,27,Bangkok,6,85000,16910.47119,19144.59253,0,65333.09582,1,0,0,0,0,25542.11372,0,0,0.333333,11,0
1088,39,Bangkok,6,85000,23580.35548,2634.53051,0,4736.79359,1,64,25806.3,16087.4,9718.9,0,1,0.833333,0,0,0
1089,32,Bangkok,6,85000,22220.07132,11095.69412,0,12990.92905,1,1,3239.9,3239.9,0,63685.22268,0.083333,0,0.25,19,0
1090,36,Nontaburi,6,85000,5930.196,1520.69656,0,629.86919,1,15,6934.3,620,6314.3,0,1,0.916667,0,0,1
1091,31,Bangkok,6,85000,9963.50965,11472.12494,0,32782.59894,1,41,15814.3,12967.4,2846.9,0,0.583333,0.5,0,0,0
1092,40,Chaingmai,6,85000,18760.60624,25436.70089,0,68828.11896,1,48,24806.3,20382.4,4423.9,9944.621364,0.916667,0.583333,0.5,12,0
1093,25,Nontaburi,6,85000,6158.67397,1902.88155,0,7111.74631,1,4,1553.9,1553.9,0,0,0.166667,0,0,0,0
1094,20,Bangkok,6,85000,16296.32001,16132.03482,0,59984.31562,0.909091,0,0,0,0,42721.90511,0,0,0.083333,2,0
1095,38,Bangkok,6,85000,43599.19494,6240.12723,1,28224.83318,1,16,12030.5,7801.3,4229.2,21126.45197,0.583333,0.166667,0.583333,10,0.083333
1096,40,Bangkok,6,85000,10469.38327,11315.79706,0,37893.02616,1,3,499.8,0,499.8,0,0.166667,0.166667,0,0,0
1097,41,Chaingmai,6,85000,25166.06708,13338.18771,0,59707.05432,1,111,60915.1,20715.2,40199.9,0,1,1,0,0,0
1098,30,Bangkok,6,85000,45224.8655,2226.42044,0,8371.42436,1,157,53449.2,36667.8,16781.4,0,1,1,0,0,0
1099,43,Bangkok,6,85000,41887.64712,7763.23383,0,27843.64948,1,8,11783.1,11783.1,0,0,0.583333,0,0,0,0
1100,20,Phuket,6,85000,16589.27139,1620.39102,0,2249.7236,1,67,20846.4,0,20846.4,0,1,1,0,0,0.916667
1101,49,Chaingmai,6,85000,68474.76495,77938.67173,1,82608.25897,1,79,37097.1,24207.6,12889.5,14276.77237,1,1,0.833333,47,0
1102,34,Bangkok,6,85000,37927.47568,4516.51522,0,17249.45864,1,25,20751.8,18417,2334.8,0,0.916667,0.416667,0,0,0
1103,38,Bangkok,6,85000,13878.41466,8016.52585,0,34215.70645,1,0,0,0,0,1723.67982,0,0,0.083333,1,0
1104,27,Bangkok,6,85000,23263.18039,4318.26129,1,14950.80484,1,34,23235,20825.2,2409.8,0,0.916667,0.333333,0,0,0
1105,34,Nontaburi,6,85000,1536.10279,1650.79071,0,1953.61788,1,0,0,0,0,2212.299288,0,0,0.083333,1,0
1106,23,Bangkok,6,85000,19279.92694,10141.59287,0,36261.96814,1,13,4753.6,0,4753.6,9804.182892,0.833333,0.833333,0.416667,6,0
1107,41,Chaingmai,6,85000,72247.87261,8567.87065,0,32851.96786,1,37,28304.8,11822,16482.8,10218.61927,1,1,0.166667,3,0.166667
1108,31,Nontaburi,6,85000,9646.75607,710.93469,0,813.11082,0.727273,6,8513.8,8513.8,0,0,0.416667,0,0,0,0.25
1109,23,Bangkok,5,85000,36129.92662,7172.68682,0,29474.26082,0.888889,19,22572.8,11798,10774.8,1691.267658,0.444444,0.222222,0.222222,2,0
1110,42,Bangkok,6,85000,16472.45926,23306.65551,0,58240.00984,1,5,15010.8,0,15010.8,28385.02383,0.25,0.166667,0.333333,6,0
1111,30,Phuket,6,85000,20072.82363,1468.09491,0,2319.0824,0.818182,10,7118,4978,2140,0,0.666667,0.416667,0,0,0.111111
1112,31,Bangkok,5,85000,73134.26958,1831.8233,0,5064.70396,0.555556,0,0,0,0,41387.79969,0,0,0.222222,2,0.333333
1113,27,Bangkok,6,85000,13636.95769,6284.33833,0,20706.27593,1,57,25640.8,11650,13990.8,0,1,1,0,0,0
1114,35,Phuket,6,85000,7108.54365,6852.91892,0,29512.20065,1,0,0,0,0,8866.427436,0,0,0.666667,16,0
1115,28,Nakornratchasima,6,85000,26007.0524,1907.66768,0,3761.5858,1,70,27247.6,5727.6,21520,0,1,1,0,0,0
1116,49,Chaingmai,6,85000,63223.88249,79120.50279,0,83158.94044,1,199,83915.5,0,83915.5,0,1,1,0,0,0
1117,36,Phuket,6,85000,68028.92319,86441.38069,0,78676.60015,1,4,5070,5070,0,53883.89099,0.166667,0,0.916667,43,0
1118,26,Chaingmai,6,85000,88052.80436,11346.32482,0,42287.1103,1,30,9239.9,0,9239.9,23593.63622,1,1,0.416667,7,0.25
1119,27,Chaingmai,6,85000,20728.17061,29839.77594,0,77891.90958,1,66,13073.9,844.5,12229.4,11021.3621,1,1,0.25,3,0
1120,22,Nontaburi,6,85000,5159.96856,374.09861,0,397.18404,0.363636,4,5251.7,5251.7,0,0,0.083333,0,0,0,0
1121,23,Nontaburi,6,85000,3637.03322,1772.21407,0,499.20897,1,14,4001.9,4001.9,0,0,1,0,0,0,0.727273
1122,21,Bangkok,6,85000,19379.14753,1446.60755,0,1949.27,0.909091,23,20614.8,16130.6,4484.2,0,0.833333,0.5,0,0,0.636364
1123,22,Bangkok,6,85000,10892.26019,2113.35301,0,4771.6584,1,20,13425.1,10725.1,2700,0,0.583333,0.083333,0,0,0
1124,22,Chaingmai,6,85000,76843.07278,5216.75562,0,14214.19262,1,65,16692,2741.9,13950.1,0,1,1,0,0,0
1125,20,Chaingmai,6,83000,61731.65264,11924.62873,0,37909.14663,1,111,26556.8,16076.3,10480.5,37583.30261,0.833333,1,0.5,11,0.083333
1126,30,Phuket,6,82000,10474.97885,5747.51651,0,23172.22844,1,11,7410.2,7410.2,0,6607.481646,0.583333,0,0.166667,2,0
1128,26,Nontaburi,6,81000,8666.83765,1165.14395,0,794.62211,0.727273,5,10739.7,10739.7,0,0,0.416667,0,0,0,0.222222
1129,33,Nontaburi,6,80500,1916.93568,1890.60724,0,1733.29004,1,4,720,0,720,0,0.166667,0.166667,0,0,0
1130,22,Bangkok,6,80000,19934.39277,21099.0649,0,68862.13231,1,11,16117,0,16117,13808.9476,0.5,0.5,0.166667,4,0
1131,34,Bangkok,6,80000,12415.38024,14392.30899,1,49864.00804,1,0,0,0,0,32636.80538,0,0,0.583333,40,0
1132,21,Nontaburi,6,80000,8358.39952,1930.11166,0,492.06256,1,24,8702.4,0,8702.4,0,1,1,0,0,1
1133,37,Bangkok,6,80000,29160.71564,2431.99498,0,8231.03926,0.363636,12,1316.4,0,1316.4,0,1,1,0,0,0
1134,31,Chaingmai,6,80000,24229.11622,1870.46284,0,2811.70378,0.818182,36,31636.9,568,31068.9,0,0.75,0.666667,0,0,0.888889
1135,30,Bangkok,6,80000,5417.22532,7626.82834,0,19738.14964,1,5,8730,8730,0,0,0.166667,0,0,0,0
1136,24,Chaingmai,6,80000,0,0,1,40143.88265,1,12,11895.2,11895.2,0,0,1,0,0,0,0
1137,28,Bangkok,6,80000,58256.02115,3183.05326,0,12729.27288,1,101,53501.9,47833.4,5668.5,0,1,0.916667,0,0,0.166667
1138,46,Chaingmai,6,80000,80198.00702,9641.18618,1,43386.06862,1,0,0,0,0,10905.41456,0,0,0.083333,4,0
1139,39,Bangkok,6,80,10429.91769,5795.87654,1,22330.74041,1,4,4452,4452,0,0,0.166667,0,0,0,0
1140,43,Chaingmai,6,80000,28450.10795,24597.41299,0,77609.40543,1,0,0,0,0,20538.5156,0,0,0.5,10,0
1141,52,Phuket,6,80000,109731.4532,23848.17152,0,63881.08487,1,0,0,0,0,22612.18007,0,0,0.25,3,0.083333
1142,31,Bangkok,6,80000,0,0,0,55239.99416,1,0,0,0,0,24523.00693,0,0,0.25,4,0
1143,28,Nontaburi,6,80000,13694.37449,986.78839,0,1334.05494,0.545455,14,13469,10280,3189,0,0.583333,0.416667,0,0,0.333333
1145,26,Nontaburi,6,80000,4228.78799,2691.78995,0,6545.74445,1,0,0,0,0,16917.63498,0,0,0.083333,3,0
1146,50,Chaingmai,6,80000,51476.93822,26100.53885,0,70576.58848,1,2,3607,3607,0,39105.25087,0.083333,0,0.333333,15,0
1148,41,Chaingmai,5,80000,44536.91497,10889.59964,0,50833.97311,1,2,3319.5,3319.5,0,62308.94496,0.2,0,0.8,31,0
1149,24,Nontaburi,6,80000,6017.46596,1499.82513,0,774.5581,1,14,5582.8,2705.2,2877.6,0,0.916667,0.833333,0,0,0.333333
1150,26,Bangkok,6,80000,17751.3958,22935.82697,0,67876.61776,1,10,995,0,995,46359.07007,0.833333,0.75,0.416667,10,0
1151,33,Nontaburi,6,80000,15156.29124,1520.94041,0,1072.98227,0.636364,9,10840.9,0,10840.9,0,0.666667,0.666667,0,0,0.714286
1152,21,Bangkok,6,80000,54418.76882,5422.96729,0,21479.39753,0.818182,2,1175.7,1175.7,0,6133.38432,0.083333,0,0.083333,2,0.1
1153,21,Bangkok,4,80,6834.21497,20368.77611,0,56560.69801,1,2,3623.6,3623.6,0,43442.59916,0.25,0,1.25,12,0
1154,29,Nontaburi,6,80000,3413.78477,2093.17582,0,888.23762,1,10,2916.5,0,2916.5,0,0.75,0.666667,0,0,0.083333
1155,38,Bangkok,6,80000,8801.98403,22032.84474,0,47676.44535,1,25,8060,4810,3250,10234.33972,1,1,0.166667,3,0
1156,27,Bangkok,6,80000,4959.68187,5027.65453,0,21736.21597,1,1,2000,2000,0,1208.42841,0.083333,0,0.25,4,0
1157,36,Nontaburi,6,80000,1778.79919,2587.15978,0,9020.99225,0.818182,12,50808.5,46742.1,4066.4,0,0.416667,0.25,0,0,0
1158,28,Bangkok,6,80,9229.62087,7115.96731,0,30668.6081,1,9,846.5,0,846.5,0,0.75,0.75,0,0,0
1159,31,Chaingmai,6,80000,61738.22229,10300.53642,0,33402.33396,1,22,17835.7,14005.9,3829.8,57416.81587,0.833333,0.75,0.833333,29,0
1161,35,Chaingmai,6,80000,20209.1393,32480.46319,1,76563.90367,1,0,0,0,0,16072.61599,0,0,0.416667,12,0
1162,25,Bangkok,6,80000,6607.81751,8031.89729,1,28371.12414,1,0,0,0,0,599.793018,0,0,0.083333,1,0
1163,21,Nontaburi,6,80000,18468.33247,1369.34288,0,832.79708,0.545455,5,8997.3,8997.3,0,0,0.333333,0,0,0,1
1164,33,Bangkok,6,80000,25977.67395,1686.21828,0,2276.36073,1,46,30506.4,10701.2,19805.2,0,1,0.916667,0,0,0.363636
1165,32,Nakornratchasima,6,80000,36069.85963,4605.72295,0,16870.8958,1,70,50941.7,45681.7,5260,0,1,0.416667,0,0,0
1166,35,Bangkok,6,80000,29616.31164,3736.75969,1,14991.9943,1,51,32452.3,28703.3,3749,0,1,0.833333,0,0,0
1167,28,Chaingmai,6,80000,59439.75673,16314.26308,0,43931.85874,1,0,0,0,0,64353.00444,0,0,0.5,21,0.090909
1169,33,Bangkok,6,80000,18266.42642,1661.32353,0,2118.4382,0.636364,45,21765.5,10433.1,11332.4,0,0.583333,0.5,0,0,0.285714
1170,28,Bangkok,6,80000,19809.52607,4067.5838,0,15791.58781,1,50,41752.5,20953.5,20799,0,1,0.916667,0,0,0
1171,40,Nakornratchasima,6,80000,15887.4192,13472.62562,0,45330.66139,1,0,0,0,0,1540.335336,0,0,0.083333,1,0
1172,38,Bangkok,6,80000,12743.01021,25395.23493,0,46765.75915,1,4,4536.4,0,4536.4,11904.06253,0.333333,0.333333,0.166667,5,0
1173,36,Nakornratchasima,6,80000,37226.54209,1824.43604,0,961.09401,1,12,9382,9382,0,893.91981,1,0,0.083333,1,0.416667
1174,23,Bangkok,6,80000,9955.39176,10323.84353,0,45306.39094,1,0,0,0,0,18976.31749,0,0,0.25,5,0
1175,39,,6,80000,9755.08088,8972.9515,0,36460.4461,1,0,0,0,0,5696.623116,0,0,0.25,4,0
1176,32,Chaingmai,6,80000,85595.84636,7556.28834,0,18855.47591,1,0,0,0,0,19183.0897,0,0,0.25,11,0.166667
1177,41,Phuket,6,80000,14763.35057,15555.63621,0,54183.05735,1,0,0,0,0,30310.75069,0,0,0.666667,29,0
1178,37,Chaingmai,6,80000,78230.96006,4520.41254,0,18992.19514,1,0,0,0,0,21709.82864,0,0,0.25,4,0
1179,36,Bangkok,6,80000,62405.8958,2190.62841,0,5956.55746,1,114,65622.4,48924.3,16698.1,0,1,1,0,0,1
1180,35,Bangkok,6,80000,49011.64291,7886.89176,1,29284.80007,1,81,57477.6,40217.7,17259.9,0,1,1,0,0,0
1181,37,Phuket,6,80000,9434.46254,10642.7255,0,41964.3487,1,3,900.1,900.1,0,10828.9615,0.166667,0,0.25,3,0
1182,40,Phuket,6,80000,34683.93326,2612.68016,0,9316.74532,1,21,24179.1,23039.1,1140,21052.65322,0.583333,0.166667,0.166667,9,0
1184,25,Bangkok,6,80000,12268.57482,20163.8299,1,53559.22523,1,33,24692.8,9059.8,15633,35038.08045,0.916667,0.833333,0.666667,27,0
1185,43,Chaingmai,6,80000,80927.81701,8722.08375,0,32819.58491,1,9,3980.8,0,3980.8,40164.63337,0.416667,0.416667,0.583333,20,0.083333
1186,40,Bangkok,6,80000,18541.56679,11721.50883,0,41534.77506,1,4,5612.5,3752.5,1860,7336.353252,0.333333,0.166667,0.583333,15,0
1187,41,Chaingmai,6,80000,15348.09766,20123.65718,1,75935.90618,1,0,0,0,0,23063.77639,0,0,0.083333,2,0
1188,38,Bangkok,6,80000,49743.29762,9312.2828,0,33122.22433,1,81,37297,21693.5,15603.5,0,1,1,0,0,0
1189,22,Nontaburi,6,80000,6697.67901,1622.69258,0,145.8126,0.272727,1,873,0,873,0,0.083333,0.083333,0,0,0.75
1190,42,Bangkok,6,80000,19075.9974,18744.57189,0,64930.33342,1,6,4475,4475,0,9986.84244,0.416667,0,0.583333,8,0
1192,31,Bangkok,6,80000,9932.89914,10130.60637,0,29176.56276,1,2,1418.1,1418.1,0,14587.75246,0.166667,0,0.583333,10,0
1193,30,Nakornratchasima,6,80000,10789.07798,8254.85459,0,15643.964,0.727273,6,13300,0,13300,11438.61132,0.416667,0.416667,0.083333,1,0.142857
1195,31,Bangkok,6,80000,42909.62037,2068.10115,0,4994.09588,1,44,66369.1,61577.4,4791.7,655.26921,1,1,0.083333,1,0.8
1196,35,Bangkok,6,80000,18866.92272,14744.09318,1,59015.92192,1,9,17049.5,11415.5,5634,0,0.583333,0.333333,0,0,0
1197,26,Bangkok,6,80000,10107.99168,15417.56326,0,42021.695,1,2,4620,4620,0,28656.62862,0.166667,0,0.416667,10,0
1198,27,Nakornratchasima,6,80000,7485.49629,5241.80778,1,20850.13555,1,2,1982.7,1982.7,0,0,0.166667,0,0,0,0
1199,31,Nontaburi,6,80000,11108.38265,1273.60837,0,958.43629,0.818182,21,12109.5,2019.9,10089.6,0,0.75,0.666667,0,0,0.727273
1200,41,Chaingmai,6,80000,82373.15179,11674.09427,0,53922.9598,1,0,0,0,0,24125.5848,0,0,0.25,5,0.090909
1201,35,Bangkok,6,80000,8378.44106,9164.1672,0,27864.94499,1,0,0,0,0,9283.611666,0,0,0.25,5,0
1202,40,Chaingmai,6,80000,28633.97049,25535.34465,0,69953.025,1,14,9997.7,0,9997.7,39042.68021,0.75,0.75,0.583333,16,0
1203,21,Nontaburi,6,80000,10935.26476,1736.72316,0,2268.04333,1,25,6691.9,6691.9,0,0,1,0,0,0,0.083333
1204,20,Nontaburi,6,80000,12352.01553,1998.11334,0,4609.56973,1,14,1452.8,352.5,1100.3,8427.018438,0.833333,0.75,0.416667,28,0.166667
1205,29,Bangkok,6,80000,19512.18091,16690.58818,1,58732.01628,1,5,1466.8,426.6,1040.2,13239.06044,0.25,0.166667,0.333333,7,0
1206,21,Phuket,6,80,13289.26056,2165.92529,1,10571.42919,1,21,7899.6,7399.6,500,0,1,0.166667,0,0,0
1207,37,Bangkok,6,80000,13098.16518,14020.76478,1,59316.99858,1,2,2180,2180,0,15164.9572,0.083333,0,0.25,4,0
1208,33,Phuket,6,80000,43760.57598,6009.00522,1,18010.45046,1,18,16842.9,16206.9,636,0,1,0.166667,0,0,0
1209,25,Nontaburi,6,80000,3693.69235,972.35037,0,652.07898,0.454545,1,3500,3500,0,0,0.083333,0,0,0,0
1210,35,Bangkok,6,80000,29870.23425,1644.38353,0,1689.09599,0.909091,22,23136.8,1254,21882.8,0,1,1,0,0,0.909091
1211,25,Bangkok,5,80000,5381.32963,6414.79689,0,26408.20976,0.9,13,11678.6,0,11678.6,20779.05133,0.8,0.7,0.6,15,0
1212,26,Phuket,6,80000,151725.8535,7782.39214,1,21049.61701,0.727273,59,41159.5,2305,38854.5,56148.4271,0.833333,0.666667,0.916667,20,0
1213,34,Bangkok,6,80000,9346.34439,10765.39881,0,41579.33876,1,12,9292,6314,2978,15553.42808,0.583333,0.25,0.583333,8,0
1214,45,Bangkok,6,80000,15855.61354,16969.45451,0,67435.44354,1,20,14376.5,3175,11201.5,11746.63406,0.75,0.583333,0.25,9,0
1215,32,Bangkok,6,80000,13104.89719,3851.83578,0,13305.85412,1,12,3046,3046,0,0,1,0,0,0,0
1216,32,Nontaburi,6,80000,13696.54983,2000.78137,1,5313.49404,1,46,15990.2,8178,7812.2,0,1,1,0,0,0
1217,34,Bangkok,6,80000,46182.41,1999.05433,1,2838.99006,1,15,8186.9,5194.9,2992,5684.980962,0.833333,0.75,0.083333,1,0
1219,46,Chaingmai,6,80000,84810.13758,29786.55593,0,32651.16481,0.727273,60,21470.1,0,21470.1,0,1,1,0,0,0
1220,21,Bangkok,3,80000,8792.11422,8047.1261,0,69434.33775,1,7,35136.4,35136.4,0,0,0.833333,0,0,0,0
1221,32,Nontaburi,3,80000,7897.28968,1855.43824,1,6730.14589,0.833333,10,6380,6380,0,14528.19941,0.833333,0,0.666667,15,0
1222,32,Bangkok,6,80000,68735.76182,2291.57755,0,6838.49179,1,50,73878.3,38945.1,34933.2,0,1,0.916667,0,0,0.75
1223,39,Bangkok,6,80000,11266.62524,12044.05197,0,48592.62329,1,0,0,0,0,29010.77546,0,0,0.5,12,0
1224,25,Nakornratchasima,4,80000,3275.93428,3658.20843,0,22717.875,1,0,0,0,0,17199.38345,0,0,0.25,5,0
1225,39,Bangkok,6,80000,10104.42597,6814.75934,0,24545.52939,1,6,4613.2,240,4373.2,0,0.416667,0.333333,0,0,0
1226,33,Phuket,6,80000,101177.115,21894.36372,0,66290.45062,1,0,0,0,0,73073.77548,0,0,0.833333,31,0
1227,25,Bangkok,6,80000,13775.2604,9331.15539,0,37496.34778,1,0,0,0,0,615.727104,0,0,0.090909,1,0
1228,41,Bangkok,4,80000,11407.0277,18246.46248,0,56196.54569,1,35,24575.3,13526.3,11049,36529.11287,1,0.857143,0.571429,16,0
1229,33,Bangkok,6,80000,17757.84106,17243.37874,0,56864.66725,0.909091,1,1773.5,1773.5,0,0,0.090909,0,0,0,0
1230,21,Chaingmai,6,80000,18978.54153,27108.82339,0,76591.9151,1,0,0,0,0,11828.81793,0,0,0.333333,7,0
1231,38,Chaingmai,6,80000,17536.47095,26709.80121,0,73697.94134,1,8,4112,0,4112,17658.95221,0.666667,0.583333,0.166667,5,0
1232,27,Bangkok,6,80,12712.91305,3609.44075,0,11721.83909,1,10,17000,9000,8000,0,0.666667,0.666667,0,0,0
1233,22,Chaingmai,6,80000,26884.47014,764062.0752,1,105714.1107,1,44,77394.8,0,77394.8,0,1,1,0,0,0
1234,48,Chaingmai,6,80000,27249.67965,27262.78972,0,76775.65407,1,20,12400.4,12400.4,0,22087.38911,0.75,0,0.333333,4,0
1235,28,Nontaburi,6,80000,4271.89102,3253.4638,0,14035.74083,1,61,18315.7,6979.4,11336.3,11458.10481,1,1,0.083333,1,0
1236,32,Nontaburi,6,80000,16542.63363,1293.21856,0,1481.80803,0.818182,12,12000,0,12000,0,0.5,0.416667,0,0,0.714286
1237,23,Nontaburi,6,80000,3453.85827,1667.14261,0,4805.96706,1,18,7578,0,7578,0,0.75,0.666667,0,0,0
1238,27,Bangkok,6,80000,42563.85553,9353.03835,0,26109.97575,0.818182,4,3287,3287,0,0,0.333333,0,0,0,0
1239,39,Bangkok,6,80000,24565.81737,2094.35975,0,5515.80225,1,62,29559.1,9525.1,20034,0,1,0.833333,0,0,0.25
1240,43,Chaingmai,6,80000,33111.92387,49038.59993,0,75580.10921,1,9,3652.6,1885.6,1767,28429.84524,0.5,0.416667,0.666667,25,0
1241,27,Bangkok,4,80000,8139.4163,15231.55003,0,57966.22219,0.875,9,4233.8,2233.8,2000,40438.16267,0.625,0.375,0.25,18,0
1242,21,Bangkok,6,80000,38105.94316,26428.08941,0,48171.48022,1,0,0,0,0,45755.87353,0,0,0.666667,16,0
1243,41,Bangkok,6,80000,13839.38805,12952.28551,0,42229.28545,1,0,0,0,0,28470.28612,0,0,0.333333,6,0
1244,34,Bangkok,6,80000,23691.67737,2260.16919,0,9962.23227,1,0,0,0,0,8390.37324,0,0,0.083333,1,0
1245,27,Bangkok,6,80000,5784.58133,10315.915,0,30246.42476,1,0,0,0,0,14290.30132,0,0,0.083333,2,0
1246,21,Nontaburi,6,80000,2281.92095,731.46612,0,311.11548,1,1,1100,1100,0,0,0.083333,0,0,0,0
1247,41,Bangkok,5,80000,11563.10659,18807.17414,1,59115.06531,0.9,0,0,0,0,42593.35772,0,0,0.3,13,0
1248,44,Bangkok,6,80000,60499.90217,5170.90852,0,23427.24406,0.909091,0,0,0,0,28183.02131,0,0,0.333333,7,0.090909
1249,36,Bangkok,6,80000,12003.21938,10172.99239,0,43202.67209,1,1,1172.3,1172.3,0,16478.5828,0.083333,0,0.333333,6,0
1250,29,Nakornratchasima,6,80000,10690.94662,111429.3224,0,69634.35383,1,10,29519.3,29519.3,0,0,0.333333,0,0,0,0
1251,34,Bangkok,6,80000,18097.11855,9076.82774,1,33501.16932,1,1,398,398,0,23446.24016,0.083333,0,0.083333,2,0
1252,24,Nontaburi,6,80000,3199.19021,1071.87821,0,508.53021,1,18,4287.5,0,4287.5,0,1,1,0,0,0.090909
1253,23,Bangkok,5,80000,9942.10187,10517.09303,0,52922.64382,1,0,0,0,0,20299.79845,0,0,0.666667,9,0
1254,25,Bangkok,6,80000,5774.15935,7685.91692,0,21356.46123,1,2,1140,1140,0,0,0.083333,0,0,0,0
1255,20,Nontaburi,6,79500,3463.11752,1640.71552,0,142.03161,0.454545,4,1170,0,1170,0,0.333333,0.25,0,0,0.666667
1256,42,Bangkok,6,79000,0,0,0,58371.05453,1,46,34884.9,32622.5,2262.4,19818.9138,1,0.5,0.75,15,0
1257,30,Nontaburi,6,78000,6913.94748,1819.26756,0,709.63378,1,25,7597.3,4323.7,3273.6,0,1,0.916667,0,0,0.75
1258,35,Bangkok,6,77000,5976.64886,9623.97668,0,28919.26512,1,6,5612.5,5612.5,0,11950.52461,0.5,0,0.666667,12,0
1259,24,Phuket,6,77000,11168.96212,256976.3772,0,69834.08463,1,0,0,0,0,20128.11821,0,0,0.333333,11,0
1260,21,Phuket,6,76000,31722.64416,10912.81356,0,45507.17687,1,23,20949.9,13570,7379.9,14353.11952,1,1,0.166667,2,0
1261,31,Bangkok,6,76000,12187.49713,5722.44747,0,23415.05917,1,26,12315.9,3900.5,8415.4,0,1,1,0,0,0
1262,26,Phuket,6,76000,16485.70068,22843.60915,1,66448.2923,1,0,0,0,0,15342.04076,0,0,0.25,9,0
1263,27,Bangkok,6,76000,53896.734,5862.4393,1,18513.72165,1,93,60067.9,55068.1,4999.8,0,1,0.916667,0,0,0.083333
1264,35,Bangkok,6,75000,6220.66742,6272.84787,0,24951.48862,1,12,7731.7,7731.7,0,0,1,0,0,0,0
1265,31,Nontaburi,6,75000,0,0,0,16666.70542,0.636364,1,14990,14990,0,1234.728102,0.083333,0,0.083333,1,0
1266,24,Bangkok,6,75000,16558.91435,2511.37986,0,9216.93369,1,26,21379.3,4199.6,17179.7,0,0.75,0.75,0,0,0.083333
1267,27,Phuket,6,75000,200710.7544,7199.48985,1,14116.0223,0.454545,6,9632.4,9632.4,0,37042.09726,0.083333,0,0.333333,6,0.333333
1268,37,Bangkok,6,75000,56787.29613,13115.14878,1,23863.30629,1,42,52176.2,47890.9,4285.3,0,0.916667,0.5,0,0,0.083333
1269,30,Nontaburi,6,75000,15668.06897,1729.59728,0,7640.42156,0.818182,0,0,0,0,7842.615096,0,0,0.166667,3,0
1270,29,Bangkok,6,75000,6988.54095,8196.82666,0,30574.00553,1,2,10250,10250,0,0,0.083333,0,0,0,0
1271,48,Chaingmai,6,75000,94237.15495,29252.75522,0,45597.79234,1,123,108485,82080,26405,0,1,1,0,0,0
1272,27,Bangkok,6,75000,10349.32404,9414.96383,0,36705.0596,1,9,9655,8761.3,893.7,0,0.5,0.083333,0,0,0
1273,29,Bangkok,6,75000,45436.3481,6472.0869,0,24583.76257,0.818182,0,0,0,0,613.655904,0,0,0.083333,1,0
1274,25,Nontaburi,6,75000,0,0,0,24.33254,0.181818,2,360,0,360,0,0.166667,0.083333,0,0,0
1275,29,Chaingmai,6,75000,56240.74339,99526.72511,1,80973.34733,1,14,39999.2,2000,37999.2,0,1,1,0,0,0
1276,38,Bangkok,6,75000,7177.98364,6700.49653,1,27346.6412,1,11,5607.3,5607.3,0,0,0.916667,0,0,0,0
1277,31,Nakornratchasima,6,75000,9905.24408,9897.83286,0,39053.65959,1,2,1508,1508,0,9955.19586,0.166667,0,0.416667,5,0
