id,date,price,zipcode,lat,long,bedrooms,bathrooms,living_area,land_area,living_area17,land_area17,area_above,area_under,floors,waterfront,viewed,condition,grade,yr_built,yr_renovated
22909,20160602,472500,30075,37.5887,102.065,3,2,1750,15500,2450,50094,1490,260,1,0,0,3,7,1982,0
22999,20160918,575000,30115,37.6782,102.314,3,1.75,1720,4050,1720,4410,860,860,1,0,0,5,7,1906,0
22988,20170402,435000,30115,37.6845,102.315,3,1.5,1180,1231,1280,3360,1180,0,3,0,0,3,7,2008,0
23013,20161022,685000,30053,37.6847,102.064,3,2.5,2320,219978,2340,88862,2320,0,2,0,0,4,8,1993,0
22941,20160523,1.20E+06,30053,37.6779,102.075,4,3.5,4740,172497,2120,49658,4740,0,2,0,0,3,11,2003,0
22947,20160805,780000,30053,37.683,102.063,4,3.25,3900,40962,1730,11775,3900,0,2,0,0,3,10,1991,0
22939,20161013,325000,30011,37.7669,102.206,2,1,990,15120,1300,11500,990,0,1,0,0,4,6,1953,0
22958,20161205,495200,30011,37.7642,102.195,5,2.25,2710,22120,2850,12224,1410,1300,1,0,0,3,7,1955,0
23019,20160801,405000,30011,37.7673,102.202,4,2.25,1970,15743,2390,11336,1370,600,1,0,0,3,7,1962,0
23035,20161022,398000,30011,37.7663,102.201,3,1.75,1890,16001,1820,11450,1890,0,1.5,0,0,4,7,1950,0
22960,20160923,260000,30011,37.7721,102.206,4,1.75,1650,7276,1840,8550,1010,640,1,0,0,3,7,1977,0
22960,20170206,470000,30011,37.7721,102.206,4,1.75,1650,7276,1840,8550,1010,640,1,0,0,3,7,1977,0
22995,20160819,335500,30011,37.7664,102.201,3,1.75,1260,8487,1890,13051,1260,0,1,0,0,3,7,1970,0
22960,20160512,950000,30077,37.7702,102.066,5,3,4530,258746,3430,83199,3200,1330,1.5,0,0,4,9,2003,0
23183,20160506,329350,30117,37.7001,102.362,2,1,720,6687,840,6687,720,0,1,0,0,3,6,1942,0
23188,20160611,333000,30117,37.7003,102.362,2,1,720,6686,1200,6686,720,0,1,0,0,3,6,1942,0
23120,20170203,348000,30117,37.701,102.362,2,2.5,1270,1242,1280,1199,1270,0,3,0,0,3,7,2008,0
23203,20161113,510000,30117,37.6982,102.362,3,1.75,1370,6700,1180,6694,1370,0,1,0,0,3,8,1940,2012
23248,20160811,420000,30003,37.3293,102.306,3,2.75,2300,8000,2070,10200,1430,870,1,0,0,3,7,1965,0
23203,20160908,360000,30003,37.3291,102.304,1,2.25,2060,10600,2060,11880,1560,500,1.5,0,0,3,7,1927,1983
23228,20170429,302000,30003,37.3263,102.305,2,1.75,1170,8200,1780,9020,780,390,1,0,0,4,6,1937,0
23198,20161104,475000,30003,37.3264,102.308,3,2.5,2420,36862,1670,9046,1530,890,1,0,0,4,8,1957,0
23189,20170429,250000,30003,37.3255,102.305,3,2,1680,7900,1250,15600,1680,0,2,0,0,4,7,1953,0
23218,20170331,282950,30003,37.3255,102.304,3,1,1250,8200,1680,8633,1250,0,1,0,0,4,7,1954,0
23225,20160730,272500,30038,37.3539,102.025,3,2,1540,6250,2070,6250,1540,0,1,0,0,3,7,1998,0
23285,20170213,334950,30038,37.3533,102.023,4,2.5,2230,5500,1910,5500,2230,0,2,0,0,3,7,1999,0
23245,20170112,332500,30038,37.3541,102.024,4,2.5,2220,4720,2090,4717,2220,0,2,0,0,3,7,1998,0
23285,20161028,337500,30038,37.3539,102.024,5,2.5,2070,4698,2010,4698,2070,0,2,0,0,3,7,1999,0
23235,20170501,325000,30038,37.3539,102.025,3,2.5,1580,4698,2070,4698,1580,0,2,0,0,3,7,1998,0
23245,20160603,315000,30038,37.3538,102.025,5,2.5,2090,4698,2070,4698,2090,0,2,0,0,3,7,1998,0
23296,20160601,843500,30004,37.639,102.219,4,2,2630,16475,2670,15001,2630,0,2,0,0,4,8,1953,0
23297,20170428,1.21E+06,30004,37.639,102.219,4,3.75,3250,10949,2340,15234,2940,310,2,0,0,4,9,1930,1989
23387,20170429,487000,30117,37.6901,102.382,2,1,1440,4046,1400,4046,960,480,1,0,0,3,7,1946,0
23412,20170325,422500,30117,37.6895,102.382,2,1,800,4046,1400,4046,800,0,1,0,0,3,7,1940,0
23412,20160716,549900,30117,37.6889,102.38,3,1.5,1380,3031,1440,4005,1380,0,1.5,0,0,4,7,1929,0
23367,20170422,515000,30117,37.6903,102.38,5,2.5,1690,2402,1200,4005,990,700,1.5,0,0,3,7,1930,0
23387,20161110,415000,30117,37.687,102.381,2,1,980,4108,1500,4046,980,0,1,0,0,3,7,1947,0
23432,20160919,556000,30117,37.6876,102.38,3,1,1800,4005,1240,4005,1160,640,1.5,0,0,4,7,1929,0
23442,20160523,460000,30117,37.6878,102.38,3,1,1670,4005,1240,4005,1170,500,1.5,0,0,4,7,1939,0
23377,20161203,620000,30117,37.6885,102.38,3,1.75,2040,4005,1380,4005,1740,300,1.5,0,0,4,8,1930,0
23397,20160630,669500,30117,37.6882,102.382,4,2.25,2500,4046,1410,4046,1520,980,1.5,0,0,4,7,1940,0
23387,20170218,554000,30117,37.6876,102.381,3,2,1760,4046,1500,4046,960,800,1,0,0,3,7,1931,0
23427,20170427,763000,30117,37.6885,102.381,4,1.75,1850,4388,1410,4107,1850,0,2,0,0,5,8,1941,0
23689,20161003,254922,30133,37.7356,102.34,2,1,780,8160,1310,8160,780,0,1,0,0,4,6,1953,0
23714,20170312,628000,30133,37.7348,102.34,5,2.75,2600,8160,1600,8160,2600,0,2,0,0,3,8,2015,0
23760,20161231,260000,30178,37.505,102.259,3,1,1180,5350,1490,5350,1180,0,1.5,0,0,4,6,1959,0
23685,20160623,345100,30178,37.505,102.258,3,3.75,1950,8625,1950,6670,1360,590,1,0,0,3,8,1959,0
23786,20160711,315000,30022,37.2559,102.007,3,1.75,1660,37642,2070,54450,1660,0,1,0,0,4,7,1991,0
23786,20161216,432500,30034,37.726,102.194,3,2.5,2390,6435,2020,7300,1600,790,1,0,0,3,8,1978,0
23832,20170428,800000,30144,37.5955,102.294,2,1,1570,5000,1760,3000,1570,0,1.5,0,3,4,8,1924,0
23837,20170402,577500,30144,37.5953,102.294,2,2.5,2330,3000,1760,4000,2330,0,2,0,3,3,8,1915,1994
23880,20160821,450000,30144,37.5924,102.294,3,2.5,1639,2710,1580,1733,1479,160,2,0,0,3,8,2003,0
23892,20170302,365000,30144,37.5925,102.295,2,1.5,820,1270,1130,1201,820,0,2,0,0,3,7,2009,0
23893,20170328,378000,30144,37.5925,102.295,2,1.5,980,853,1130,1270,820,160,2,0,0,3,7,2009,0
23894,20161110,370000,30144,37.5924,102.295,2,1,780,1133,1130,1270,780,0,2,0,0,3,7,2009,0
23897,20160623,362500,30144,37.5925,102.295,2,1.5,940,1768,1130,1159,940,0,2,0,0,3,7,2009,0
23904,20161103,363000,30144,37.5926,102.295,2,2,920,1201,1150,1161,800,120,2,0,0,3,8,2009,0
23813,20170421,546000,30144,37.5928,102.295,4,2.5,2100,1397,1490,1201,1580,520,3,0,0,3,8,2008,0
23820,20160602,400000,30144,37.593,102.295,3,2.5,1495,936,1495,1186,1405,90,3,0,0,3,8,2006,0
23872,20161204,425000,30144,37.5949,102.296,4,2,1490,5300,1330,1499,1110,380,1,0,0,3,7,1977,0
23884,20160930,342000,30144,37.5943,102.296,3,3,1260,1251,1780,7715,1040,220,2,0,0,3,7,2003,0
23892,20160801,359000,30144,37.5942,102.296,3,3,1320,1071,1780,7715,1080,240,2,0,0,3,7,2003,0
23867,20161205,450000,30144,37.5926,102.296,2,3,1790,1709,1460,1462,1400,390,2,0,0,3,7,2001,0
23887,20160912,449000,30144,37.5923,102.296,2,2.5,1460,1296,1460,1296,1160,300,2,0,0,3,8,2008,0
23904,20160703,565000,30052,37.6623,102.152,4,2.5,2230,8624,1970,8402,1430,800,1,0,0,4,8,1969,0
24027,20161124,625000,30199,37.6703,102.41,3,2.25,1970,4564,1980,5000,1470,500,1,0,0,3,8,1959,0
24022,20160717,805000,30199,37.6712,102.409,2,1.75,1550,6000,2360,6000,1550,0,1,0,1,3,7,1920,0
24158,20161010,780000,30117,37.7014,102.381,3,1.5,1620,7500,2440,7800,1620,0,1,0,2,4,8,1949,0
24112,20161107,440000,30117,37.7008,102.386,2,1.5,1080,6760,2080,5800,1080,0,1,0,2,3,6,1923,0
24157,20160906,724000,30117,37.7006,102.386,2,1,1560,5000,2620,5400,1560,0,1.5,0,1,4,7,1942,0
24082,20160827,808000,30117,37.6992,102.387,3,2.5,2550,6240,2180,5200,1750,800,1,0,3,5,8,1957,0
24062,20161001,660000,30117,37.6995,102.383,3,1.75,1750,5200,2060,5200,1750,0,1,0,1,4,8,1956,0
24132,20160506,612500,30117,37.6992,102.379,4,2,2060,5000,1280,5000,1030,1030,1,0,0,3,7,1949,2013
24102,20160925,720000,30117,37.6985,102.382,4,2.25,2530,5200,2240,5200,1530,1000,1,0,1,4,8,1957,0
24072,20170224,517500,30117,37.6988,102.387,3,1.5,1430,5200,2210,6240,1250,180,1,0,3,4,7,1940,0
24107,20160815,750000,30117,37.6985,102.387,3,1.75,2280,7800,2280,5200,1360,920,1,0,3,4,8,1941,0
24135,20170320,830200,30199,37.6538,102.393,3,2.5,2680,4990,2320,6000,1440,1240,1,0,0,5,8,1951,0
24190,20161125,725000,30199,37.6539,102.395,4,1.75,2700,6000,2080,6000,1450,1250,1,0,0,4,8,1953,0
24160,20160622,565000,30199,37.6539,102.396,2,1.75,1330,6000,1620,6000,960,370,1,0,0,4,7,1914,1945
24210,20160821,655000,30199,37.6535,102.397,3,1.75,1960,5520,1720,5760,1080,880,1,0,0,4,7,1952,0
24169,20170501,872500,30199,37.6515,102.397,4,2,1990,6000,1770,6000,1260,730,1,0,0,3,9,1956,2015
24200,20160908,580000,30199,37.6521,102.398,2,1.5,1990,6000,1350,6000,1430,560,1,0,0,3,6,1944,0
24195,20170413,460000,30116,37.5828,102.395,2,1,1020,4002,1780,5000,1020,0,1,0,0,5,7,1953,0
24282,20161216,625000,30116,37.5828,102.396,3,2.5,2180,5000,2000,5000,1240,940,1,0,0,4,8,1977,0
24227,20160828,830005,30117,37.6992,102.385,4,3.75,3610,7904,2460,7300,3290,320,3,0,0,3,11,1994,0
24267,20170403,342000,30030,37.3718,102.168,3,2.5,2430,5715,3040,5702,2430,0,2,0,0,3,7,1999,0
24249,20170116,570000,30023,37.3245,102.38,4,3.5,3990,23544,3410,15932,2300,1690,1,0,2,3,10,1999,0
24319,20160530,625000,30023,37.3241,102.378,4,3.25,4240,25639,3590,24967,3550,690,2,0,3,3,10,1989,0
24279,20160502,604000,30023,37.3256,102.378,3,2.5,3240,33151,4050,24967,3240,0,2,0,2,3,10,1995,0
24309,20170429,600000,30023,37.3244,102.379,3,2.75,3580,14217,3990,14674,2210,1370,2,0,3,4,10,1989,0
24275,20161231,330000,30198,37.383,102.305,3,2.5,1990,9995,1680,7511,1990,0,2,0,0,3,7,1996,0
24387,20160512,615000,30070,37.3979,102.465,2,1.75,2040,28593,2040,35124,2040,0,1.5,1,3,4,7,1919,1990
24529,20170203,527200,30144,37.5768,102.307,3,1.75,1460,4000,1360,4000,730,730,1,0,2,4,7,1929,0
24484,20160919,350000,30144,37.5766,102.309,4,2.5,1530,2248,1340,3700,1530,0,1.5,0,0,3,7,1914,0
24500,20170428,335000,30144,37.5763,102.309,3,2,1340,1951,1520,2248,670,670,1,0,0,3,6,1915,0
24527,20161117,403000,30144,37.5758,102.309,2,1.5,1240,1101,1530,1209,1080,160,2,0,0,3,8,2009,0
24547,20160602,404000,30108,37.5586,102.311,3,1.5,2030,8880,2140,5592,1330,700,1,0,0,3,7,1963,0
24606,20160616,335000,30118,37.5218,102.286,3,1.5,2040,6000,1190,6000,1340,700,1,0,0,3,7,1957,0
24611,20170302,462500,30118,37.5173,102.286,6,3,2390,4000,1680,5000,2390,0,2,0,0,3,7,2014,0
24582,20160522,380000,30118,37.5241,102.285,5,3.5,2420,4670,1430,4468,2420,0,2,0,0,3,7,2013,0
24576,20170416,338900,30118,37.5226,102.284,3,1.75,1180,4000,1430,4000,1040,140,1,0,0,3,7,1929,0
24601,20170429,256000,30118,37.5232,102.284,3,1,950,4000,1230,4000,780,170,1,0,0,3,7,1949,0
24606,20160723,230000,30118,37.5233,102.284,2,1,1430,4000,1110,4000,930,500,1,0,0,3,7,1949,0
24797,20161024,360000,30108,37.5413,102.299,3,2.75,2030,6840,1910,6365,1210,820,1,0,0,3,7,1979,0
24859,20170126,315000,30166,37.4147,102.337,3,1,1900,14400,1940,14400,1300,600,1,0,0,4,7,1954,0
24879,20161210,381000,30166,37.415,102.337,3,2,1770,14400,1900,14400,1770,0,1,0,0,4,8,1959,0
24819,20160822,452500,30166,37.4155,102.339,3,1.75,2040,15695,2280,14400,2040,0,1,0,0,4,8,1959,0
24869,20161223,887500,30166,37.4176,102.343,3,3,4230,54977,2880,27201,3780,450,2,0,3,3,9,1951,2000
24928,20161117,274000,30166,37.4163,102.34,2,1,820,6200,1410,14000,820,0,1,0,0,4,6,1954,0
24925,20160922,404000,30166,37.4181,102.339,3,1.75,1410,15210,1970,16290,1410,0,1,0,0,3,7,1950,2014
24880,20160724,419000,30166,37.4181,102.338,3,1.75,2140,15030,2170,15030,1570,570,1,0,0,4,7,1958,0
24897,20160602,687000,30022,37.1593,101.957,4,3.25,4400,186846,2280,186846,4400,0,2,0,0,4,9,1993,0
24942,20160619,335000,30022,37.1647,101.973,4,2,2030,103672,1560,325393,2030,0,1,0,0,4,7,1969,0
24977,20170406,750000,30022,37.1622,101.971,3,2.5,2350,715690,1280,325393,2350,0,1.5,0,0,4,9,1979,0
24962,20170507,450000,30092,37.2485,102.101,3,2.5,2880,426452,1460,320890,2880,0,2,0,3,3,7,1979,0
24943,20170323,370000,30022,37.2495,101.97,2,1,2360,105850,2640,386812,1180,1180,1,0,2,2,6,1947,0
24924,20160709,305000,30023,37.333,102.345,3,1.5,1800,12196,1490,11730,1800,0,1,0,0,4,7,1966,0
24960,20170220,327000,30042,37.3394,102.091,4,2.25,1620,106722,1620,38400,1200,420,1,0,0,3,8,1980,0
24978,20170323,569950,30042,37.333,102.098,4,3.5,2700,443440,3210,298182,2700,0,1.5,0,0,3,8,1948,1997
24995,20160603,365000,30042,37.3391,102.093,3,2.5,1720,99916,1340,73180,1720,0,2,0,0,4,7,1990,0
24923,20170316,260000,30042,37.3427,102.087,3,1,1300,10139,1260,10139,1300,0,1,0,0,3,7,1962,2007
24934,20161218,200000,30042,37.3425,102.082,3,1.5,1090,10454,1230,12196,1090,0,1,0,0,3,6,1963,0
24967,20160818,311000,30042,37.3329,102.091,2,1.75,1180,55321,1480,56192,1180,0,1,0,0,3,8,1941,2004
24975,20160721,226000,30042,37.3423,102.088,4,1.5,1200,10890,1250,10139,1200,0,1,0,0,5,7,1972,0
24939,20170219,410000,30042,37.3429,102.097,5,2.5,2670,184140,1860,35719,1410,1260,1,0,0,3,8,1980,0
24947,20161202,570000,30166,37.4223,102.343,6,2.5,3370,15625,2790,15681,1770,1600,1,0,0,3,8,1964,0
24955,20170218,2.13E+06,30166,37.4169,102.348,3,2.5,5403,24069,3980,104374,5403,0,2,1,4,4,12,1976,0
24960,20160919,220000,30031,37.4218,102.218,5,1.5,1830,94960,1440,16365,1830,0,1.5,0,0,3,7,1929,0
24972,20160604,759600,30031,37.4163,102.22,4,1,1540,115434,2027,23522,1540,0,1.5,0,0,4,7,1923,0
24947,20160820,1.50E+06,30058,37.4302,102.095,4,5.5,6550,217374,4110,50378,5400,1150,1,0,0,3,11,2006,0
24964,20160819,429000,30058,37.4164,102.092,3,2,1700,52826,2480,114728,1700,0,1,0,0,3,7,1991,0
25031,20160616,375000,30038,37.4193,101.958,4,2.5,2040,109336,2370,133729,2040,0,1.5,0,0,4,8,1973,0
25016,20161110,720000,30072,37.7672,102.161,3,2.75,2440,76531,1890,10042,1640,800,1,0,0,3,10,1980,0
25034,20160716,440000,30072,37.7685,102.162,3,1.75,1950,19747,2560,9674,1150,800,1,0,0,3,7,1979,0
24972,20160917,365000,30072,37.7648,102.159,2,2,1440,15000,1780,15000,1440,0,1,0,0,3,7,1985,0
24987,20161125,645000,30070,37.5098,102.474,2,2.25,2770,11884,2310,17097,1570,1200,1,0,3,4,8,1969,0
25008,20161023,310000,30146,37.5063,102.346,3,2,2610,12180,1520,12180,1670,940,1,0,0,3,7,1918,0
25054,20160522,219900,30146,37.5065,102.338,3,1,910,6000,1090,6957,910,0,1,0,0,2,6,1956,0
25055,20160516,180000,30146,37.5118,102.348,3,1,1000,18513,1280,8113,1000,0,1,0,0,3,6,1940,0
25046,20160702,185000,30146,37.5075,102.35,5,1,1590,6700,1370,8040,1090,500,1.5,0,0,3,6,1942,0
24993,20160715,115000,30146,37.511,102.348,2,0.75,550,7980,1330,7980,550,0,1,0,0,3,5,1952,0
25034,20161121,225000,30146,37.5093,102.345,3,1.75,1550,9060,1080,7620,1550,0,2,0,0,3,7,1948,1979
24976,20160701,330000,30146,37.5051,102.344,3,2.5,1680,11312,1390,10700,1080,600,1,0,0,3,7,1959,0
25002,20161022,260000,30146,37.5113,102.347,3,2,1030,7260,1380,8100,1030,0,1,0,0,3,6,1947,0
24977,20160717,1.10E+06,30178,37.5033,102.225,4,3.25,3190,11774,2240,8725,2610,580,2,1,4,3,8,1956,1991
25029,20160627,425000,30027,37.5081,102.093,3,1,1520,213444,2640,213444,1520,0,1.5,0,3,5,8,1988,0
24984,20170102,829000,30075,37.5953,102.08,4,2.75,2970,59677,2930,42489,1610,1360,1,0,2,4,8,1973,0
25016,20161209,2.75E+06,30075,37.5968,102.083,4,4,4130,5575,2980,5575,2860,1270,2,1,4,4,10,1993,0
25031,20170407,1.57E+06,30075,37.6003,102.076,4,3.5,5370,323215,3780,9891,5370,0,2,0,0,3,10,2002,0
25079,20170121,621500,30075,37.596,102.08,3,1.75,2570,39634,2990,39634,2570,0,2,0,0,3,8,1984,0
24989,20160812,3.20E+06,30075,37.5928,102.086,4,3.25,7000,28206,4913,14663,3500,3500,1,1,4,4,12,1991,0
24992,20161208,645000,30077,37.7234,102.066,3,2.5,2930,19900,3160,20492,2930,0,1.5,0,0,3,9,1983,0
25032,20170311,850000,30077,37.7274,102.062,3,2.25,3000,18450,2980,12304,3000,0,1,0,0,3,10,1983,0
25072,20160929,725000,30077,37.7267,102.063,4,3,2420,12000,3100,13020,2420,0,1,0,0,3,9,1984,0
24992,20161002,725000,30077,37.7241,102.065,4,2.25,3440,14237,3250,18365,3440,0,2,0,0,3,9,1982,0
25002,20160925,730000,30077,37.7315,102.058,3,3,3460,13129,3460,12568,2560,900,2,0,0,3,9,1988,0
25032,20160604,760000,30077,37.7309,102.058,4,2.75,3370,12447,3700,13129,3370,0,2,0,0,3,10,1991,0
24992,20170222,1.06E+06,30077,37.7295,102.057,5,4.5,4820,13165,3880,13810,3950,870,2,0,0,4,11,1990,0
25032,20170225,835000,30077,37.7222,102.056,4,2,3390,16025,3950,15277,3390,0,2,0,0,4,10,1987,0
25022,20161205,1.18E+06,30077,37.7213,102.055,4,3.25,4060,20822,4170,23958,4060,0,2,0,0,3,10,1991,0
24992,20160515,1.09E+06,30077,37.7214,102.056,4,3.25,3740,12080,4210,15277,2000,1740,1,0,0,3,10,1988,0
24992,20170325,1.07E+06,30077,37.7246,102.059,3,3.25,3730,13264,3730,14933,3730,0,2,0,0,3,9,1989,0
25042,20170427,1.15E+06,30077,37.7255,102.059,4,3.5,3760,20609,3360,15761,3760,0,2,0,0,3,11,1990,0
25002,20160725,762500,30077,37.7262,102.06,3,2.25,3330,15258,3360,14850,3330,0,2,0,0,3,10,1986,0
25012,20160724,845000,30077,37.7262,102.06,3,3.5,3460,15745,3350,14825,3460,0,2,0,0,3,10,1986,0
24982,20160805,950000,30077,37.7268,102.06,3,3,4040,14338,3360,14142,3030,1010,2,0,0,3,10,1986,0
25054,20160603,605000,30103,37.6798,102.352,3,2,2060,4040,1500,4000,1120,940,1,0,0,4,8,1947,0
25075,20170303,720000,30103,37.6864,102.341,3,2,1590,5200,1620,5150,1320,270,1,0,0,3,7,1939,0
25082,20160521,535000,30103,37.686,102.341,2,1,1030,4841,1530,4944,920,110,1,0,0,3,7,1939,0
25087,20160815,640000,30103,37.6857,102.341,3,1,1530,4944,1500,4944,1530,0,1,0,0,3,7,1950,0
25100,20161203,482000,30103,37.6885,102.337,2,1,950,3960,1320,4050,950,0,1,0,0,3,7,1941,0
25011,20170311,587750,30103,37.6876,102.341,2,1,890,4730,1330,5904,890,0,1,0,0,3,7,1941,0
25014,20160902,460000,30103,37.6897,102.337,3,1,1140,4600,1370,5000,1140,0,1,0,0,3,7,1942,0
25019,20160804,605000,30103,37.6878,102.342,4,2,1820,7626,1390,5904,990,830,1,0,0,5,7,1941,0
25060,20161203,515000,30103,37.6871,102.339,3,2.25,1300,1180,1300,1174,1300,0,3,0,0,3,8,2008,0
25037,20160813,2.70E+06,30033,37.6803,102.214,5,4,4230,27295,2660,27295,3230,1000,2,1,4,3,8,1949,1985
25052,20160903,2.35E+06,30033,37.6878,102.215,4,2.25,4370,22863,2980,22863,3670,700,2.5,0,3,4,10,1907,1994
25065,20170507,625000,30053,37.6854,102.079,3,2.25,2570,47480,2570,106722,2570,0,1,0,0,3,9,1979,0
25006,20170317,450000,30077,37.721,102.078,3,2,1540,67756,2060,67756,1540,0,1,0,0,3,7,1900,1973
25083,20160508,535000,30077,37.7237,102.076,4,2.5,2280,65836,2300,97574,2280,0,2,0,0,3,8,2004,0
25079,20170504,275000,30133,37.7753,102.355,5,2.5,2570,17234,1760,7969,1300,1270,1,0,0,3,7,1959,0
25112,20160627,275500,30133,37.7641,102.341,2,1,720,11400,1690,8075,720,0,1,0,0,5,6,1951,0
25023,20170324,397950,30133,37.7635,102.335,4,1.75,2360,8116,1670,8160,1180,1180,1,0,0,4,7,1916,1970
25036,20161105,405000,30133,37.7642,102.335,4,2.5,2620,8960,1880,8960,1520,1100,1,0,0,5,7,1955,0
25048,20161117,614000,30011,37.7744,102.224,3,2.5,2830,5831,2830,6064,2830,0,2,0,0,3,9,2010,0
25076,20161210,315000,30011,37.77,102.207,3,1.75,1010,12000,1080,10619,1010,0,1,0,0,4,7,1977,0
25041,20170506,532500,30011,37.7759,102.214,4,2,2220,23750,2650,21167,2220,0,1,0,0,3,7,1963,0
25097,20160530,458000,30011,37.7709,102.212,5,2.5,3090,23265,2560,18773,2990,100,1,0,0,3,8,1957,0
25038,20161120,375000,30011,37.7668,102.218,3,1.75,1430,10574,1900,10450,1430,0,2,0,0,3,7,1981,0
25056,20160904,527000,30011,37.7663,102.215,4,2.25,2330,19436,1910,10055,2330,0,2,0,0,3,8,1987,0
25086,20170412,699000,30011,37.7636,102.216,3,3.5,3200,10344,2550,20152,3200,0,2,0,0,3,10,2007,0
25045,20160611,600000,30077,37.7201,102.062,5,2.75,2910,53898,3210,216928,1510,1400,1,0,0,5,7,1979,0
25048,20160918,734000,30077,37.7406,102.07,4,2.5,3490,18521,2850,18521,3490,0,2,0,0,4,9,1990,0
25054,20160813,475000,30077,37.7273,102.083,3,2.5,2160,35912,2230,35244,2160,0,2,0,0,3,8,1982,0
25051,20160729,930000,30008,37.5854,102.114,4,3,2900,10400,2820,10400,1530,1370,1,0,3,5,8,1959,0
25091,20160814,1.15E+06,30004,37.5861,102.113,10,5.25,4590,10920,2730,10400,2500,2090,1,0,2,3,9,2008,0
25136,20160812,839000,30008,37.5861,102.112,4,2.75,2400,12469,2400,10400,1760,640,1,0,2,4,8,1958,0
25141,20170303,750000,30008,37.5858,102.112,5,2.5,3240,9960,2730,10400,2020,1220,1,0,1,3,8,1958,0
25090,20170217,915000,30004,37.5862,102.202,3,2.75,2800,9750,2800,9530,1400,1400,1,0,0,5,7,1957,0
25090,20160730,1.19E+06,30004,37.5866,102.201,4,2.75,3020,8622,3060,14303,3020,0,2,0,0,3,9,1976,2003
25085,20170227,1.40E+06,30004,37.5845,102.199,3,2.5,2910,10044,2420,12287,2910,0,2,0,0,4,10,1989,0
25095,20161022,1.50E+06,30004,37.5862,102.198,4,3.25,3070,10375,2500,11194,2180,890,2,0,0,3,10,1962,2005
25084,20160729,1.00E+06,30004,37.5849,102.198,4,2,1780,15648,2320,14963,1780,0,1.5,0,0,5,8,1918,0
25110,20160528,745000,30004,37.584,102.198,3,1.75,1490,9800,2310,9800,1140,350,1,0,0,4,7,1947,0
25128,20161222,750000,30075,37.5879,101.993,4,2.75,3430,13907,3250,13851,3430,0,2,0,0,3,11,1995,0
25168,20160619,775000,30075,37.5895,101.994,4,2.75,3010,15992,3330,12333,3010,0,2,0,0,3,11,1996,0
25118,20160514,707000,30075,37.5886,101.989,4,3.25,3200,7081,3120,6094,3200,0,2,0,0,3,9,2004,0
25168,20161208,697000,30075,37.5883,101.991,4,2.5,3220,6399,2850,6399,3220,0,2,0,0,3,9,2004,0
25178,20160619,712000,30075,37.5884,101.991,3,2.75,3200,6699,3020,6699,3200,0,2,0,0,3,9,2004,0
25168,20160820,731000,30075,37.5902,101.988,4,2.5,3070,5936,3160,5936,3070,0,2,0,0,3,9,2005,0
25088,20160926,722000,30075,37.5903,101.988,4,2.75,3190,5408,3160,5773,3190,0,2,0,0,3,9,2005,0
25148,20161002,750000,30075,37.5898,101.989,4,2.75,3190,9023,3159,5615,3190,0,2,0,0,3,9,2005,0
25168,20160926,786000,30075,37.592,101.989,4,3.5,3320,8808,3160,9226,3320,0,2,0,0,3,9,2005,0
25160,20170326,679950,30075,37.5835,101.996,4,2.5,2850,5664,2850,5475,2850,0,2,0,0,3,9,2001,0
25122,20160714,630000,30075,37.5834,102.003,4,2.5,2510,35020,2080,34398,1610,900,1,0,0,4,8,1977,0
25122,20160801,594950,30075,37.5834,102.001,4,2.25,2380,35008,2250,34794,2380,0,1,0,0,3,8,1977,0
25123,20170312,317500,30001,37.2599,102.256,4,2.5,2233,6025,1544,6036,2233,0,2,0,0,3,7,2012,0
25163,20170123,250000,30001,37.2589,102.256,3,2.5,1750,6351,1398,6092,1750,0,2,0,0,3,7,2012,0
25173,20170123,255000,30001,37.259,102.256,4,2.5,1660,6724,1544,6054,1660,0,2,0,0,3,7,2009,0
25176,20161013,1.45E+06,30074,37.6035,102.005,4,3.5,4360,24603,4770,27521,4360,0,2,0,0,3,12,1998,0
25116,20160903,1.21E+06,30074,37.6009,102.011,4,3.25,4330,26162,5110,26319,4330,0,2,0,0,3,11,1997,0
25136,20160909,1.50E+06,30074,37.6008,102.01,4,4.25,5020,26319,4930,26319,5020,0,2,0,0,3,12,1998,0
25156,20160909,1.68E+06,30074,37.603,102.012,4,4.75,4790,25412,3830,16314,4790,0,2,0,0,3,12,1999,0
25146,20160521,815000,30074,37.6055,102.013,4,2.75,3488,9614,3600,10891,3488,0,2,0,0,3,10,1998,0
25156,20161217,820000,30074,37.6085,102.013,4,2.5,3720,8633,3515,9660,3720,0,2,0,0,3,10,1999,0
25116,20160818,828000,30074,37.6084,102.011,4,2.5,3520,9901,3490,9667,3520,0,2,0,0,3,10,1998,0
25096,20160617,900000,30074,37.6078,102.01,5,3.75,3870,8225,3600,9361,3870,0,2,0,0,3,10,1998,0
25136,20170508,770000,30074,37.6123,102.007,4,3,2800,9127,2780,8165,2800,0,2,0,0,3,9,1999,0
25156,20161205,690000,30074,37.6123,102.006,4,2.5,2740,8120,2780,8344,2740,0,2,0,0,3,9,1999,0
25096,20160724,672800,30074,37.6095,102.006,4,2.5,2740,10533,2760,8603,2740,0,2,0,0,3,9,1997,0
25107,20170429,1.35E+06,30027,37.5524,102.078,4,3.5,4640,9827,3810,8207,3210,1430,2,0,2,3,10,2007,0
25168,20160515,828950,30027,37.5528,102.076,4,3.5,3930,5680,3700,5816,2820,1110,2,0,1,3,9,2013,0
